"","o","nn","CP","RCC_VAR","NUMB_ME","NUMB_ME_AD","DENS","COR","Q_VAR","NUMB_PRO","NUMB_RES","EUCD","MAPE","MSE"
"1928",1928,128,18,-1,1,0,0.539289040653966,0.6,1,50,50,51006.99,0.2996,52034269.69
"1929",1929,129,18,-1,1,0,0.551036235759966,0.6,1,50,50,55521.56,0.3463,61652880.07
"1930",1930,130,18,-1,1,0,0.567551923869178,0.6,1,50,50,45982.35,0.2962,42287523.14
"1931",1931,131,18,-1,1,0,0.615493851993233,0.6,1,50,50,57519.45,0.3447,66169744.15
"1932",1932,132,18,-1,1,0,0.565136913512833,0.6,1,50,50,48458.31,0.2945,46964164.66
"1933",1933,133,18,-1,1,0,0.660167889599688,0.6,1,50,50,39138.4,0.2243,30636291.68
"1934",1934,134,18,-1,1,0,0.520171892689541,0.6,1,50,50,54999.91,0.3674,60499793.99
"1935",1935,135,18,-1,1,0,0.642381244711578,0.6,1,50,50,65530.36,0.3586,85884548.97
"1936",1936,136,18,-1,1,0,0.699609277234413,0.6,1,50,50,55377.84,0.3491,61334104.95
"1937",1937,137,18,-1,1,0,0.686258212430403,0.6,1,50,50,49411.27,0.2977,48829470.4
"1938",1938,138,18,-1,1,0,0.567815344035626,0.6,1,50,50,36365.3,0.2406,26448700.59
"1939",1939,139,18,-1,1,0,0.435580923175439,0.6,1,50,50,56609.11,0.3509,64091831.66
"1940",1940,140,18,-1,1,0,0.509976990846917,0.6,1,50,50,39664.74,0.2545,31465837.87
"1941",1941,141,18,-1,1,0,0.404833423974924,0.6,1,50,50,81039.37,0.4863,131347602.03
"1942",1942,142,18,-1,1,0,0.49371872076299,0.6,1,50,50,59602.04,0.3443,71048059.17
"1943",1943,143,18,-1,1,0,0.512835259852,0.6,1,50,50,55425.53,0.3193,61439786.27
"1944",1944,144,18,-1,1,0,0.607975704432465,0.6,1,50,50,41298.62,0.2544,34111525.61
"1945",1945,145,18,-1,1,0,0.684241117141209,0.6,1,50,50,53422.61,0.3182,57079500.46
"1946",1946,146,18,-1,1,0,0.469884190615267,0.6,1,50,50,52707.19,0.2779,55560953.2
"1947",1947,147,18,-1,1,0,0.585020520305261,0.6,1,50,50,59452.36,0.3561,70691663.08
"1948",1948,148,18,-1,1,0,0.473336810735054,0.6,1,50,50,70172.35,0.4376,98483183.37
"1949",1949,149,18,-1,1,0,0.469585496047512,0.6,1,50,50,48660.83,0.3046,47357529.31
"1950",1950,150,18,-1,1,0,0.438337521161884,0.6,1,50,50,65857.08,0.3657,86743090.12
"1951",1951,151,18,-1,1,0,0.43467143366579,0.6,1,50,50,50446.88,0.2559,50897745.72
"1952",1952,152,18,-1,1,0,0.58752479031682,0.6,1,50,50,30747.16,0.203,18907757.28
"1953",1953,153,18,-1,1,0,0.638898426410742,0.6,1,50,50,64294.81,0.391,82676454.31
"1954",1954,154,18,-1,1,0,0.678951821429655,0.6,1,50,50,54223.27,0.2922,58803259.45
"1955",1955,155,18,-1,1,0,0.427335902350023,0.6,1,50,50,71282.34,0.4499,101623445.65
"1956",1956,156,18,-1,1,0,0.530943722254597,0.6,1,50,50,50999.32,0.3374,52018619.39
"1957",1957,157,18,-1,1,0,0.452795507153496,0.6,1,50,50,54204.55,0.3259,58762669.09
"1958",1958,158,18,-1,1,0,0.447858751565218,0.6,1,50,50,71629.35,0.4259,102615282.51
"1959",1959,159,18,-1,1,0,0.447345552430488,0.6,1,50,50,81291.44,0.4698,132165962.61
"1960",1960,160,18,-1,1,0,0.669280979922041,0.6,1,50,50,50162.21,0.3009,50324937.16
"1961",1961,161,18,-1,1,0,0.606929505313747,0.6,1,50,50,51360.8,0.2988,52758633.4
"1962",1962,162,18,-1,1,0,0.639081966411322,0.6,1,50,50,67674.72,0.4065,91597354.21
"1963",1963,163,18,-1,1,0,0.60606746841222,0.6,1,50,50,55334.09,0.3386,61237232.26
"1964",1964,164,18,-1,1,0,0.511712005548179,0.6,1,50,50,52067.12,0.3379,54219699.44
"1965",1965,165,18,-1,1,0,0.522449387656525,0.6,1,50,50,47347.71,0.3006,44836114.15
"1966",1966,166,18,-1,1,0,0.609006198099814,0.6,1,50,50,58291.46,0.3877,67957892.05
"1967",1967,167,18,-1,1,0,0.626142877107486,0.6,1,50,50,73451.78,0.42,107903277.33
"1968",1968,168,18,-1,1,0,0.656664179614745,0.6,1,50,50,55542.42,0.347,61699204.23
"1969",1969,169,18,-1,1,0,0.580447157588787,0.6,1,50,50,52173.17,0.3378,54440794.13
"1970",1970,170,18,-1,1,0,0.453773754951544,0.6,1,50,50,65771.23,0.3685,86517088.51
"1971",1971,171,18,-1,1,0,0.620164913544431,0.6,1,50,50,60116.23,0.367,72279222.17
"1972",1972,172,18,-1,1,0,0.535004689730704,0.6,1,50,50,85840.83,0.4893,147372975.83
"1973",1973,173,18,-1,1,0,0.561864232877269,0.6,1,50,50,61531.38,0.3544,75722226.17
"1974",1974,174,18,-1,1,0,0.418484601564705,0.6,1,50,50,50085.27,0.3117,50170680.08
"1975",1975,175,18,-1,1,0,0.563128592888825,0.6,1,50,50,51093.12,0.313,52210147.84
"1976",1976,176,18,-1,1,0,0.418290542066097,0.6,1,50,50,54027.89,0.3456,58380253.05
"1977",1977,177,18,-1,1,0,0.569315882888623,0.6,1,50,50,51491.32,0.3612,53027117.87
"1978",1978,178,18,-1,1,0,0.696071822755039,0.6,1,50,50,26039.66,0.1751,13561282.14
"1979",1979,179,18,-1,1,0,0.69645225352142,0.6,1,50,50,46578.22,0.2697,43390610.11
"1980",1980,180,18,-1,1,0,0.41556709758006,0.6,1,50,50,79804.39,0.4682,127374818.84
"1981",1981,181,18,-1,1,0,0.455634316103533,0.6,1,50,50,98297.04,0.4848,193246171.81
"1982",1982,182,18,-1,1,0,0.620378303597681,0.6,1,50,50,64254.15,0.3912,82571911.58
"1983",1983,183,18,-1,1,0,0.607514750119299,0.6,1,50,50,62793.83,0.3582,78861298.85
"1984",1984,184,18,-1,1,0,0.422629908099771,0.6,1,50,50,43365.19,0.2218,37610797.32
"1985",1985,185,18,-1,1,0,0.407817183551379,0.6,1,50,50,82117.11,0.489,134864382.5
"1986",1986,186,18,-1,1,0,0.682787290285341,0.6,1,50,50,51887.48,0.3247,53846206.82
"1987",1987,187,18,-1,1,0,0.458511269767769,0.6,1,50,50,80441.47,0.5308,129416588.72
"1988",1988,188,18,-1,1,0,0.590770007087849,0.6,1,50,50,68444.48,0.4258,93692947.72
"1989",1989,189,18,-1,1,0,0.547527101216838,0.6,1,50,50,50719.82,0.2894,51450011.01
"1990",1990,190,18,-1,1,0,0.516437329375185,0.6,1,50,50,72947.62,0.4685,106427108.53
"1991",1991,191,18,-1,1,0,0.65401870100759,0.6,1,50,50,52698.79,0.3264,55543239.2
"1992",1992,192,18,-1,1,0,0.679316923231818,0.6,1,50,50,48272.49,0.2845,46604668.4
"1993",1993,193,18,-1,1,0,0.521316021005623,0.6,1,50,50,56897.46,0.3536,64746408.21
"1994",1994,194,18,-1,1,0,0.450278247566894,0.6,1,50,50,81149.96,0.52,131706312
"1995",1995,195,18,-1,1,0,0.670784025872126,0.6,1,50,50,40670.78,0.2659,33082242.4
"1996",1996,196,18,-1,1,0,0.596644709724933,0.6,1,50,50,36995.49,0.2309,27373320.91
"1997",1997,197,18,-1,1,0,0.430682687321678,0.6,1,50,50,95590.6,0.5096,182751256.29
"1998",1998,198,18,-1,1,0,0.627315515978262,0.6,1,50,50,36689.42,0.2366,26922277.23
"1999",1999,199,18,-1,1,0,0.557914635818452,0.6,1,50,50,67529.61,0.4252,91204952.79
"2000",2000,200,18,-1,1,0,0.682800389453769,0.6,1,50,50,44550.35,0.2639,39694670.67
"2001",2001,1,20,-1,1,0,0.481292695715092,0.6,1,50,50,80315.83,0.4275,129012663.11
"2002",2002,2,20,-1,1,0,0.586237346054986,0.6,1,50,50,50304.56,0.3137,50610974.96
"2003",2003,3,20,-1,1,0,0.634577812021598,0.6,1,50,50,38018.28,0.2324,28907792.36
"2004",2004,4,20,-1,1,0,0.48850481712725,0.6,1,50,50,64572,0.3918,83390872.23
"2005",2005,5,20,-1,1,0,0.586913894372992,0.6,1,50,50,50161.17,0.2948,50322850.55
"2006",2006,6,20,-1,1,0,0.470238590822555,0.6,1,50,50,51038,0.2874,52097558.01
"2007",2007,7,20,-1,1,0,0.647949010436423,0.6,1,50,50,37225.55,0.2048,27714834.68
"2008",2008,8,20,-1,1,0,0.506392398010939,0.6,1,50,50,58175.59,0.342,67687989.42
"2009",2009,9,20,-1,1,0,0.546885787276551,0.6,1,50,50,40817.44,0.2314,33321275.9
"2010",2010,10,20,-1,1,0,0.534856458217837,0.6,1,50,50,41485.48,0.2421,34420895.27
"2011",2011,11,20,-1,1,0,0.671060976805165,0.6,1,50,50,59382.62,0.3246,70525907.66
"2012",2012,12,20,-1,1,0,0.446949146734551,0.6,1,50,50,54928.47,0.3488,60342740.2
"2013",2013,13,20,-1,1,0,0.634634645027108,0.6,1,50,50,46037.34,0.2613,42388735.13
"2014",2014,14,20,-1,1,0,0.602445666212589,0.6,1,50,50,54977.64,0.3348,60450818.02
"2015",2015,15,20,-1,1,0,0.508156887954101,0.6,1,50,50,68432.19,0.3866,93659300.03
"2016",2016,16,20,-1,1,0,0.470166262891144,0.6,1,50,50,40489.3,0.2634,32787661.35
"2017",2017,17,20,-1,1,0,0.47093062477652,0.6,1,50,50,47594.43,0.2904,45304599.51
"2018",2018,18,20,-1,1,0,0.690437129558995,0.6,1,50,50,35265.65,0.2276,24873320.64
"2019",2019,19,20,-1,1,0,0.628843935276382,0.6,1,50,50,48260.93,0.2917,46582344.05
"2020",2020,20,20,-1,1,0,0.699398228037171,0.6,1,50,50,31297.55,0.1878,19590736.97
"2021",2021,21,20,-1,1,0,0.461425868724473,0.6,1,50,50,72339.89,0.3962,104661200.46
"2022",2022,22,20,-1,1,0,0.417542001302354,0.6,1,50,50,59787.71,0.3254,71491409.03
"2023",2023,23,20,-1,1,0,0.54474934109021,0.6,1,50,50,55941.6,0.3361,62589248.37
"2024",2024,24,20,-1,1,0,0.67242621819023,0.6,1,50,50,41766.99,0.2434,34889636.13
"2025",2025,25,20,-1,1,0,0.427393950591795,0.6,1,50,50,87438.53,0.432,152909936.64
"2026",2026,26,20,-1,1,0,0.64587580836378,0.6,1,50,50,31661.73,0.2075,20049305.7
"2027",2027,27,20,-1,1,0,0.639887604489922,0.6,1,50,50,62169.56,0.3926,77301073.4
"2028",2028,28,20,-1,1,0,0.451270944648422,0.6,1,50,50,45042.26,0.2621,40576097.9
"2029",2029,29,20,-1,1,0,0.444250760786235,0.6,1,50,50,44358.83,0.2913,39354124.53
"2030",2030,30,20,-1,1,0,0.585965421400033,0.6,1,50,50,34494.61,0.217,23797555.92
"2031",2031,31,20,-1,1,0,0.585853429813869,0.6,1,50,50,64177.18,0.3762,82374197.11
"2032",2032,32,20,-1,1,0,0.438935408182442,0.6,1,50,50,58624.87,0.355,68737512.34
"2033",2033,33,20,-1,1,0,0.430918738478795,0.6,1,50,50,53771.21,0.3024,57826855.44
"2034",2034,34,20,-1,1,0,0.636080038291402,0.6,1,50,50,30061.96,0.1933,18074430.12
"2035",2035,35,20,-1,1,0,0.47177959010005,0.6,1,50,50,64435.31,0.4095,83038179.19
"2036",2036,36,20,-1,1,0,0.695626432867721,0.6,1,50,50,30552.3,0.1764,18668861.81
"2037",2037,37,20,-1,1,0,0.54857780826278,0.6,1,50,50,58213.21,0.3389,67775562.05
"2038",2038,38,20,-1,1,0,0.691197895468213,0.6,1,50,50,19883.56,0.1545,7907117.3
"2039",2039,39,20,-1,1,0,0.485022163460962,0.6,1,50,50,25613.67,0.1489,13121201.56
"2040",2040,40,20,-1,1,0,0.600049742148258,0.6,1,50,50,53364.53,0.3135,56955458.16
"2041",2041,41,20,-1,1,0,0.658215312263928,0.6,1,50,50,36102.14,0.2242,26067288.67
"2042",2042,42,20,-1,1,0,0.520340337581001,0.6,1,50,50,63917.78,0.3914,81709640.23
"2043",2043,43,20,-1,1,0,0.630377922952175,0.6,1,50,50,35084.09,0.2289,24617860.57
"2044",2044,44,20,-1,1,0,0.687278236541897,0.6,1,50,50,44109.84,0.2179,38913563.17
"2045",2045,45,20,-1,1,0,0.546797051210888,0.6,1,50,50,52293.32,0.322,54691829.23
"2046",2046,46,20,-1,1,0,0.502330180932768,0.6,1,50,50,56379.27,0.3266,63572433.85
"2047",2047,47,20,-1,1,0,0.639511827286333,0.6,1,50,50,57025.32,0.3462,65037741.88
"2048",2048,48,20,-1,1,0,0.446333529613912,0.6,1,50,50,74925.82,0.419,112277571.61
"2049",2049,49,20,-1,1,0,0.471886555128731,0.6,1,50,50,65988.69,0.365,87090134.86
"2050",2050,50,20,-1,1,0,0.432420306489803,0.6,1,50,50,60305.13,0.3467,72734162.75
"2051",2051,51,20,-1,1,0,0.484931094781496,0.6,1,50,50,81867.51,0.4998,134045768.43
"2052",2052,52,20,-1,1,0,0.43651337812189,0.6,1,50,50,42880.66,0.2213,36775023.38
"2053",2053,53,20,-1,1,0,0.446245701168664,0.6,1,50,50,75799.29,0.4612,114910659.71
"2054",2054,54,20,-1,1,0,0.4796357518062,0.6,1,50,50,64039.39,0.3635,82020877.73
"2055",2055,55,20,-1,1,0,0.517555681942031,0.6,1,50,50,45698.3,0.2652,41766686.24
"2056",2056,56,20,-1,1,0,0.470866803638637,0.6,1,50,50,64760.24,0.3973,83877764.99
"2057",2057,57,20,-1,1,0,0.579639327991754,0.6,1,50,50,67517.75,0.4069,91172928.06
"2058",2058,58,20,-1,1,0,0.638242287118919,0.6,1,50,50,46917.17,0.3077,44024410
"2059",2059,59,20,-1,1,0,0.43661059171427,0.6,1,50,50,44913.95,0.2886,40345250.68
"2060",2060,60,20,-1,1,0,0.61582010241691,0.6,1,50,50,55291.29,0.3163,61142530.51
"2061",2061,61,20,-1,1,0,0.621896155830473,0.6,1,50,50,32846.12,0.2198,21577348.91
"2062",2062,62,20,-1,1,0,0.65732579389587,0.6,1,50,50,38216.03,0.231,29209301.2
"2063",2063,63,20,-1,1,0,0.640197416255251,0.6,1,50,50,57018.71,0.3637,65022675.06
"2064",2064,64,20,-1,1,0,0.680055273557082,0.6,1,50,50,54764.96,0.3361,59984024.45
"2065",2065,65,20,-1,1,0,0.560752224363387,0.6,1,50,50,36896.15,0.244,27226514.55
"2066",2066,66,20,-1,1,0,0.699573203758337,0.6,1,50,50,42428,0.2388,36002708.3
"2067",2067,67,20,-1,1,0,0.599275535927154,0.6,1,50,50,32356.34,0.1781,20938648.98
"2068",2068,68,20,-1,1,0,0.584775905567221,0.6,1,50,50,35290.87,0.2113,24908912.71
"2069",2069,69,20,-1,1,0,0.498472852353007,0.6,1,50,50,72432.61,0.422,104929650.62
"2070",2070,70,20,-1,1,0,0.694324854761362,0.6,1,50,50,48546.4,0.2841,47135061.41
"2071",2071,71,20,-1,1,0,0.625272533250973,0.6,1,50,50,53951.15,0.327,58214527.5
"2072",2072,72,20,-1,1,0,0.582332732155919,0.6,1,50,50,53420.68,0.3444,57075378.97
"2073",2073,73,20,-1,1,0,0.604941177763976,0.6,1,50,50,46513.89,0.2623,43270838.27
"2074",2074,74,20,-1,1,0,0.486856914986856,0.6,1,50,50,38566.62,0.2537,29747689.12
"2075",2075,75,20,-1,1,0,0.583315972355194,0.6,1,50,50,42606.99,0.2722,36307108.26
"2076",2076,76,20,-1,1,0,0.597528381715529,0.6,1,50,50,44529.6,0.2698,39657702.36
"2077",2077,77,20,-1,1,0,0.498637566668913,0.6,1,50,50,53266.6,0.3361,56746623.51
"2078",2078,78,20,-1,1,0,0.692660636478104,0.6,1,50,50,65074.01,0.334,84692532.01
"2079",2079,79,20,-1,1,0,0.652643862273544,0.6,1,50,50,57059.76,0.3294,65116325.24
"2080",2080,80,20,-1,1,0,0.64675326126162,0.6,1,50,50,48833.33,0.2527,47693889.84
"2081",2081,81,20,-1,1,0,0.418961031036451,0.6,1,50,50,92220.85,0.525,170093719.66
"2082",2082,82,20,-1,1,0,0.40014541100245,0.6,1,50,50,57708.8,0.3185,66606113.14
"2083",2083,83,20,-1,1,0,0.634945920202881,0.6,1,50,50,29743.2,0.1854,17693157.99
"2084",2084,84,20,-1,1,0,0.569737328123301,0.6,1,50,50,47029.02,0.2833,44234567.6
"2085",2085,85,20,-1,1,0,0.412274548900314,0.6,1,50,50,49235.3,0.2895,48482302.54
"2086",2086,86,20,-1,1,0,0.50259519526735,0.6,1,50,50,39578.72,0.2607,31329495.03
"2087",2087,87,20,-1,1,0,0.667829995159991,0.6,1,50,50,47748.52,0.301,45598424.65
"2088",2088,88,20,-1,1,0,0.553776042279787,0.6,1,50,50,76273.17,0.447,116351917.23
"2089",2089,89,20,-1,1,0,0.527183338138275,0.6,1,50,50,62885.66,0.364,79092118.67
"2090",2090,90,20,-1,1,0,0.406643146718852,0.6,1,50,50,68597.95,0.347,94113577.7
"2091",2091,91,20,-1,1,0,0.545662449067459,0.6,1,50,50,35776.41,0.2186,25599024.18
"2092",2092,92,20,-1,1,0,0.626486626290716,0.6,1,50,50,49673.09,0.3149,49348321.43
"2093",2093,93,20,-1,1,0,0.558799617690966,0.6,1,50,50,42169.64,0.2685,35565566.66
"2094",2094,94,20,-1,1,0,0.667234644014388,0.6,1,50,50,36718.28,0.2347,26964639.37
"2095",2095,95,20,-1,1,0,0.408826990961097,0.6,1,50,50,63175.33,0.317,79822451.44
"2096",2096,96,20,-1,1,0,0.460930362809449,0.6,1,50,50,33888.97,0.2447,22969242.49
"2097",2097,97,20,-1,1,0,0.459609433682635,0.6,1,50,50,70155.31,0.3978,98435350.45
"2098",2098,98,20,-1,1,0,0.430049761431292,0.6,1,50,50,91143.91,0.5091,166144246.46
"2099",2099,99,20,-1,1,0,0.445934721734375,0.6,1,50,50,50053.5,0.319,50107057.64
"2100",2100,100,20,-1,1,0,0.644542388943955,0.6,1,50,50,53375.22,0.3257,56978286.11
"2101",2101,101,20,-1,1,0,0.453249895852059,0.6,1,50,50,73544.24,0.4749,108175107.47
"2102",2102,102,20,-1,1,0,0.498293130029924,0.6,1,50,50,66824.51,0.3774,89310301.91
"2103",2103,103,20,-1,1,0,0.625559778278693,0.6,1,50,50,32651.27,0.1865,21322113.87
"2104",2104,104,20,-1,1,0,0.502794213360175,0.6,1,50,50,52358.53,0.3228,54828309.05
"2105",2105,105,20,-1,1,0,0.624874752573669,0.6,1,50,50,43793.56,0.2737,38357513.61
"2106",2106,106,20,-1,1,0,0.46679665769916,0.6,1,50,50,53776.53,0.3544,57838310.54
"2107",2107,107,20,-1,1,0,0.453772757714614,0.6,1,50,50,69452.51,0.3987,96473015.07
"2108",2108,108,20,-1,1,0,0.466207678755745,0.6,1,50,50,47400.73,0.275,44936587.56
"2109",2109,109,20,-1,1,0,0.493261630367488,0.6,1,50,50,69948.2,0.4482,97854999.82
"2110",2110,110,20,-1,1,0,0.680173989804462,0.6,1,50,50,49192.62,0.3034,48398282.32
"2111",2111,111,20,-1,1,0,0.475637679197826,0.6,1,50,50,55099.01,0.3627,60718019.99
"2112",2112,112,20,-1,1,0,0.673943416425027,0.6,1,50,50,31475.43,0.1642,19814058.01
"2113",2113,113,20,-1,1,0,0.579968027537689,0.6,1,50,50,44146.77,0.2379,38978743
"2114",2114,114,20,-1,1,0,0.618754382361658,0.6,1,50,50,51415.19,0.3124,52870444.12
"2115",2115,115,20,-1,1,0,0.609506777441129,0.6,1,50,50,33137.69,0.2196,21962125.92
"2116",2116,116,20,-1,1,0,0.494596810126677,0.6,1,50,50,46601.19,0.3006,43433411.1
"2117",2117,117,20,-1,1,0,0.436550173629075,0.6,1,50,50,52023.25,0.2995,54128376.84
"2118",2118,118,20,-1,1,0,0.434274007333443,0.6,1,50,50,52704.64,0.3254,55555588.26
"2119",2119,119,20,-1,1,0,0.689623357821256,0.6,1,50,50,40332.1,0.2417,32533562.11
"2120",2120,120,20,-1,1,0,0.547012660023756,0.6,1,50,50,49711.48,0.343,49424630.23
"2121",2121,121,20,-1,1,0,0.602038087160327,0.6,1,50,50,47294.1,0.2949,44734636.44
"2122",2122,122,20,-1,1,0,0.58790628684219,0.6,1,50,50,71653.38,0.4178,102684149.56
"2123",2123,123,20,-1,1,0,0.568644416937605,0.6,1,50,50,35753.65,0.2502,25566470.34
"2124",2124,124,20,-1,1,0,0.502102495264262,0.6,1,50,50,29669.16,0.2039,17605181.99
"2125",2125,125,20,-1,1,0,0.43075070604682,0.6,1,50,50,52043.26,0.2778,54170026.12
"2126",2126,126,20,-1,1,0,0.579342764872126,0.6,1,50,50,49408.6,0.3054,48824191.24
"2127",2127,127,20,-1,1,0,0.560873959283344,0.6,1,50,50,49013.21,0.2603,48045900.01
"2128",2128,128,20,-1,1,0,0.412994712870568,0.6,1,50,50,48331.66,0.2876,46718987.26
"2129",2129,129,20,-1,1,0,0.623473567701876,0.6,1,50,50,31585.71,0.1987,19953136.13
"2130",2130,130,20,-1,1,0,0.408366341539659,0.6,1,50,50,60317.01,0.3516,72762829.53
"2131",2131,131,20,-1,1,0,0.47379711153917,0.6,1,50,50,56341.49,0.3426,63487266.07
"2132",2132,132,20,-1,1,0,0.473309816606343,0.6,1,50,50,37134.98,0.2237,27580128.4
"2133",2133,133,20,-1,1,0,0.418259467976168,0.6,1,50,50,74679.92,0.4142,111541799.71
"2134",2134,134,20,-1,1,0,0.668540648953058,0.6,1,50,50,72764.63,0.443,105893841.97
"2135",2135,135,20,-1,1,0,0.664848694833927,0.6,1,50,50,43674.21,0.2895,38148735.63
"2136",2136,136,20,-1,1,0,0.675302018434741,0.6,1,50,50,27350.17,0.1928,14960635.49
"2137",2137,137,20,-1,1,0,0.568067438434809,0.6,1,50,50,33138.51,0.2176,21963223
"2138",2138,138,20,-1,1,0,0.578045927989297,0.6,1,50,50,35064.69,0.2243,24590649.95
"2139",2139,139,20,-1,1,0,0.411046557477675,0.6,1,50,50,62949.84,0.3712,79253659.09
"2140",2140,140,20,-1,1,0,0.673107813461684,0.6,1,50,50,50008.32,0.2674,50016648.17
"2141",2141,141,20,-1,1,0,0.595848548645154,0.6,1,50,50,58011.2,0.3524,67305981.88
"2142",2142,142,20,-1,1,0,0.687965219910256,0.6,1,50,50,32434.66,0.2068,21040141.84
"2143",2143,143,20,-1,1,0,0.509426398645155,0.6,1,50,50,44438.46,0.3002,39495537.18
"2144",2144,144,20,-1,1,0,0.608961304277182,0.6,1,50,50,52492.14,0.3085,55108494.9
"2145",2145,145,20,-1,1,0,0.505582090513781,0.6,1,50,50,87365.16,0.4269,152653426.86
"2146",2146,146,20,-1,1,0,0.559081529383548,0.6,1,50,50,76721.86,0.4414,117724883.25
"2147",2147,147,20,-1,1,0,0.562008932046592,0.6,1,50,50,45344.64,0.2461,41122733.02
"2148",2148,148,20,-1,1,0,0.689424989186227,0.6,1,50,50,61207.92,0.3471,74928188.46
"2149",2149,149,20,-1,1,0,0.505865138932131,0.6,1,50,50,52210.09,0.2518,54517861.91
"2150",2150,150,20,-1,1,0,0.484212017734535,0.6,1,50,50,54210.1,0.2928,58774704.17
"2151",2151,151,20,-1,1,0,0.623732215631753,0.6,1,50,50,43309.55,0.2606,37514341.19
"2152",2152,152,20,-1,1,0,0.629142723931,0.6,1,50,50,50034.84,0.3171,50069707.66
"2153",2153,153,20,-1,1,0,0.646021011006087,0.6,1,50,50,52760.66,0.3042,55673746.23
"2154",2154,154,20,-1,1,0,0.581343416264281,0.6,1,50,50,36406.59,0.208,26508793.12
"2155",2155,155,20,-1,1,0,0.602628454146907,0.6,1,50,50,33041.56,0.2061,21834895.15
"2156",2156,156,20,-1,1,0,0.490519185154699,0.6,1,50,50,45864.76,0.2853,42071529.94
"2157",2157,157,20,-1,1,0,0.417549245851114,0.6,1,50,50,72912.61,0.3494,106324987.61
"2158",2158,158,20,-1,1,0,0.65948528626468,0.6,1,50,50,30838.53,0.1902,19020295.47
"2159",2159,159,20,-1,1,0,0.469291796954349,0.6,1,50,50,58435.39,0.3565,68293904.28
"2160",2160,160,20,-1,1,0,0.676073327800259,0.6,1,50,50,54013.62,0.2856,58349417.86
"2161",2161,161,20,-1,1,0,0.645859098481014,0.6,1,50,50,30174.35,0.2009,18209830.35
"2162",2162,162,20,-1,1,0,0.526918429904617,0.6,1,50,50,34927.94,0.2153,24399222.26
"2163",2163,163,20,-1,1,0,0.54856381858699,0.6,1,50,50,49587.77,0.3176,49178943.01
"2164",2164,164,20,-1,1,0,0.542112560733221,0.6,1,50,50,43824.48,0.2877,38411702.59
"2165",2165,165,20,-1,1,0,0.552054875600152,0.6,1,50,50,48066.23,0.2418,46207249.29
"2166",2166,166,20,-1,1,0,0.437575974338688,0.6,1,50,50,58372.07,0.2821,68145960.84
"2167",2167,167,20,-1,1,0,0.565617178962566,0.6,1,50,50,47074.28,0.2851,44319762.09
"2168",2168,168,20,-1,1,0,0.557153469184414,0.6,1,50,50,31444.97,0.1955,19775717.69
"2169",2169,169,20,-1,1,0,0.670862589450553,0.6,1,50,50,45296.88,0.2611,41036139.32
"2170",2170,170,20,-1,1,0,0.526692741503939,0.6,1,50,50,44134.38,0.2696,38956872.66
"2171",2171,171,20,-1,1,0,0.576862988108769,0.6,1,50,50,45116.71,0.298,40710350.6
"2172",2172,172,20,-1,1,0,0.668684543739073,0.6,1,50,50,32646.51,0.2074,21315892.02
"2173",2173,173,20,-1,1,0,0.667645657272078,0.6,1,50,50,35474.26,0.2111,25168468.29
"2174",2174,174,20,-1,1,0,0.615514260390773,0.6,1,50,50,34753.97,0.223,24156770.51
"2175",2175,175,20,-1,1,0,0.488809973932803,0.6,1,50,50,47180.32,0.2924,44519651.41
"2176",2176,176,20,-1,1,0,0.567013363400474,0.6,1,50,50,53471.75,0.3108,57184562.33
"2177",2177,177,20,-1,1,0,0.536459216894582,0.6,1,50,50,51515.26,0.306,53076436.97
"2178",2178,178,20,-1,1,0,0.502407902409323,0.6,1,50,50,51676.15,0.2984,53408481.44
"2179",2179,179,20,-1,1,0,0.597979839332402,0.6,1,50,50,35587.36,0.2347,25329198.52
"2180",2180,180,20,-1,1,0,0.68146425052546,0.6,1,50,50,33003.89,0.2017,21785131.46
"2181",2181,181,20,-1,1,0,0.509355867374688,0.6,1,50,50,32156.55,0.2065,20680877.8
"2182",2182,182,20,-1,1,0,0.557023396715522,0.6,1,50,50,63593.92,0.3605,80883732.21
"2183",2183,183,20,-1,1,0,0.638067818502896,0.6,1,50,50,40673.95,0.246,33087410.58
"2184",2184,184,20,-1,1,0,0.586601059953682,0.6,1,50,50,30870.34,0.1856,19059558.87
"2185",2185,185,20,-1,1,0,0.526455940306187,0.6,1,50,50,63864.44,0.3944,81573332.61
"2186",2186,186,20,-1,1,0,0.606702266959473,0.6,1,50,50,68241.52,0.4138,93138110.21
"2187",2187,187,20,-1,1,0,0.627411485696211,0.6,1,50,50,35766.11,0.2161,25584287.02
"2188",2188,188,20,-1,1,0,0.405054154060781,0.6,1,50,50,41509.97,0.2254,34461554.65
"2189",2189,189,20,-1,1,0,0.411472247028723,0.6,1,50,50,77744.36,0.4034,120883705.68
"2190",2190,190,20,-1,1,0,0.643620494008064,0.6,1,50,50,62467.11,0.3635,78042794.09
"2191",2191,191,20,-1,1,0,0.480716532003134,0.6,1,50,50,30620.52,0.204,18752326.41
"2192",2192,192,20,-1,1,0,0.555296400771476,0.6,1,50,50,57139.52,0.3307,65298494.66
"2193",2193,193,20,-1,1,0,0.526126954448409,0.6,1,50,50,62416.99,0.3928,77917610.42
"2194",2194,194,20,-1,1,0,0.486177633330226,0.6,1,50,50,54207.15,0.3058,58768311.06
"2195",2195,195,20,-1,1,0,0.664478449267335,0.6,1,50,50,38823.44,0.2481,30145196.57
